player_id,first_name,last_name,short_name,ranking,ranking_double,country,sex,age,birth_date,hand,height,weight,image_url,player_card_url
49335,Rei,SAKAMOTO,R.SAKAMOTO,150,,JPN,M,20 years-old,(24 June 2006),Right,-,-,https://images.prismic.io/fft-rg-site/aeoooMBOoF08xQEh_20260115_PJ_SakamotoRei_US.png,/en-us/players/49335-r.sakamoto
30660,Andrea,LAZARO GARCIA,A.LAZARO GARCIA,151,480,ESP,F,31 years-old,(4 November 1994),Right,-,-,https://images.prismic.io/fft-rg-site/aghxAaYofJOwHSxD_20260515_PJ_LazaroGarciaAndrea_US.png,/en-us/players/30660-a.lazaro-garcia
44009,Shintaro,MOCHIZUKI,S.MOCHIZUKI,151,,JPN,M,23 years-old,(2 June 2003),Right,-,-,https://images.prismic.io/fft-rg-site/aeoo6cBOoF08xQF1_20260118_PJ_MochizukiShintaro_US.png,/en-us/players/44009-s.mochizuki
24506,Alex,BOLT,A.BOLT,152,,AUS,M,33 years-old,(5 January 1993),Left,-,-,https://images.prismic.io/fft-rg-site/9071cebf-114c-4db2-825d-c31ba9d86535_bolt.a_19579_LR+CUT.png,/en-us/players/24506-a.bolt
28684,Harriet,DART,H.DART,152,93,GBR,F,29 years-old,(28 July 1996),Right,-,-,https://images.prismic.io/fft-rg-site/222a832a-c50a-40b8-8e97-cefd3e527436_20240305_PJ_DartHarriet_US.png,/en-us/players/28684-h.dart
19749,Dusan,LAJOVIC,D.LAJOVIC,153,,SRB,M,36 years-old,(30 June 1990),Right,-,-,https://images.prismic.io/fft-rg-site/e1ea8410-c94c-469b-a507-e5218dd7af35_20240108_PJ_LajovicDusan_US.png,/en-us/players/19749-d.lajovic
45766,Noma,NOHA AKUGUE,N.NOHA AKUGUE,153,266,GER,F,22 years-old,(2 December 2003),Left,-,-,https://images.prismic.io/fft-rg-site/ags7cqYofJOwHVxV_20260518_PJ_NohaAkugueNoma_US.png,/en-us/players/45766-n.noha-akugue
46655,Lois,BOISSON,L.BOISSON,154,,FRA,F,23 years-old,(16 May 2003),Right,-,-,https://images.prismic.io/fft-rg-site/agMxz6YofJOwHIRw_20240818_PJ_BoissonLois_US.png,/en-us/players/46655-l.boisson
34635,Zdenek,KOLAR,Z.KOLAR,154,221,CZE,M,29 years-old,(9 October 1996),Right,-,-,https://images.prismic.io/fft-rg-site/agh-f6YofJOwHS0I_20260515_PJ_ZdenekKolar_US.png,/en-us/players/34635-z.kolar
31039,Billy,HARRIS,B.HARRIS,155,494,GBR,M,31 years-old,(25 January 1995),Right,-,-,https://images.prismic.io/fft-rg-site/aCn47CdWJ-7kSQri_31039_G.png,/en-us/players/31039-b.harris
35919,Rebeka,MASAROVA,R.MASAROVA,155,,SUI,F,26 years-old,(6 August 1999),Right,-,-,https://images.prismic.io/fft-rg-site/aetaksBOoF08xRzb_20260303_PJ_MasarovaRebeka_US.png,/en-us/players/35919-r.masarova
45789,Sofia,COSTOULAS,S.COSTOULAS,156,316,BEL,F,21 years-old,(2 April 2005),Right,-,-,https://images.prismic.io/fft-rg-site/aCoU6idWJ-7kSQwk_45789_G.png,/en-us/players/45789-s.costoulas
24590,Moez,ECHARGUI,M.ECHARGUI,157,,TUN,M,33 years-old,(10 January 1993),Right,-,-,https://images.prismic.io/fft-rg-site/agh-hKYofJOwHS0N_20260516_PJ_EcharguiMoez_US.png,/en-us/players/24590-m.echargui
47393,Polina,IATCENKO,P.IATCENKO,157,217,---,F,22 years-old,(10 December 2003),Right,-,-,https://images.prismic.io/fft-rg-site/afs4H8BOoF08xrAY_20210605_PJ_IatcenkoPolina_US.PNG,/en-us/players/47393-p.iatcenko
43968,Liam,DRAXL,L.DRAXL,158,268,CAN,M,24 years-old,(5 December 2001),Right,-,-,https://images.prismic.io/fft-rg-site/aCoR6ydWJ-7kSQwD_43968_G.png,/en-us/players/43968-l.draxl
43804,Jazmin,ORTENZI,J.ORTENZI,158,357,ARG,F,24 years-old,(20 November 2001),Right,-,-,https://images.prismic.io/fft-rg-site/agnvZqYofJOwHTW7_20260517_PJ_OrtenziJazmin_US.png,/en-us/players/43804-j.ortenzi
43003,Jacob,FEARNLEY,J.FEARNLEY,159,,GBR,M,24 years-old,(15 July 2001),Right,-,-,https://images.prismic.io/fft-rg-site/aeoo_cBOoF08xQGP_20260119_PJ_FearnleyJacob_US.png,/en-us/players/43003-j.fearnley
36499,Hanyu,GUO,H.GUO,159,22,CHN,F,28 years-old,(18 May 1998),Right,-,-,https://images.prismic.io/fft-rg-site/Zlsi-KWtHYXtT_dK_36499_GUOHanyu.png,/en-us/players/36499-h.guo
33462,Lloyd,HARRIS,L.HARRIS,160,,RSA,M,29 years-old,(24 February 1997),Right,-,-,https://images.prismic.io/fft-rg-site/aghuW6YofJOwHSvu_20260515_PJ_HarrisLloyd_US.png,/en-us/players/33462-l.harris
46815,Anouk,KOEVERMANS,A.KOEVERMANS,160,,NED,F,22 years-old,(2 January 2004),Right,-,-,https://images.prismic.io/fft-rg-site/aCoV7SdWJ-7kSQwt_46815_G.png,/en-us/players/46815-a.koevermans
52699,Jeline,VANDROMME,J.VANDROMME,161,,BEL,F,18 years-old,(16 November 2007),-,-,-,https://images.prismic.io/fft-rg-site/agSUl6YofJOwHNWK_20240603_PJ_VandrommeJeline_US.png,/en-us/players/52699-j.vandromme
32885,Zhizhen,ZHANG,Z.ZHANG,161,,CHN,M,29 years-old,(16 October 1996),Right,-,-,https://images.prismic.io/fft-rg-site/aeoozMBOoF08xQFU_20260117_PJ_ZhangZhizhen_US.png,/en-us/players/32885-z.zhang
24660,Hugo,DELLIEN,H.DELLIEN,162,,BOL,M,33 years-old,(16 June 1993),Right,-,-,https://images.prismic.io/fft-rg-site/aDQSmCdWJ-7kSiC__24660_G.png,/en-us/players/24660-h.dellien
45668,Linda,FRUHVIRTOVA,L.FRUHVIRTOVA,162,,CZE,F,21 years-old,(1 May 2005),Right,-,-,https://images.prismic.io/fft-rg-site/046a70f8-0e37-4f9f-88c4-c26fcd0699e3_20240305_PJ_FurhvirtovaLinda_US.png,/en-us/players/45668-l.fruhvirtova
26219,Roberto,CARBALLES BAENA,R.CARBALLES BAENA,163,,ESP,M,33 years-old,(23 March 1993),Right,-,-,https://images.prismic.io/fft-rg-site/aghjrKYofJOwHSto_20260514_PJ_CarballesBaenaRoberto_US.png,/en-us/players/26219-r.carballes-baena
36596,Lucrezia,STEFANINI,L.STEFANINI,163,,ITA,F,28 years-old,(15 May 1998),Right,-,-,https://images.prismic.io/fft-rg-site/agh-faYofJOwHS0G_20260515_PJ_StefaniniLucrezia_US.png,/en-us/players/36596-l.stefanini
47186,Mark,LAJAL,M.LAJAL,164,,EST,M,23 years-old,(12 May 2003),Right,-,-,https://images.prismic.io/fft-rg-site/aghxAKYofJOwHSxC_20260515_PJ_LajalMark_US.png,/en-us/players/47186-m.lajal
40702,Elizabeth,MANDLIK,E.MANDLIK,165,,USA,F,25 years-old,(19 May 2001),Right,-,-,https://images.prismic.io/fft-rg-site/aetaecBOoF08xRzC_20260228_PJ_MandlikElizabeth_US.png,/en-us/players/40702-e.mandlik
40829,Nicolas,MEJIA,N.MEJIA,165,,COL,M,26 years-old,(11 February 2000),Right,-,-,https://images.prismic.io/fft-rg-site/aghxBKYofJOwHSxI_20260515_PJ_MejiaNicolas_US.png,/en-us/players/40829-n.mejia
48964,Luisina,GIOVANNINI,L.GIOVANNINI,166,,ARG,F,19 years-old,(8 November 2006),-,-,-,https://images.prismic.io/fft-rg-site/agxi3aYofJOwHXhf_20260519_PJ_GiovanniniLuisina_US.png,/en-us/players/48964-l.giovannini
45916,Linda,KLIMOVICOVA,L.KLIMOVICOVA,167,,POL,F,22 years-old,(18 June 2004),Right,-,-,https://images.prismic.io/fft-rg-site/aCoVQidWJ-7kSQwo_45916_G.png,/en-us/players/45916-l.klimovicova
44059,Lukas,NEUMAYER,L.NEUMAYER,167,,AUT,M,23 years-old,(6 September 2002),Right,-,-,https://images.prismic.io/fft-rg-site/agh-jaYofJOwHS0V_20260516_PJ_NeumayerLukas_US.png,/en-us/players/44059-l.neumayer
35604,Susan,BANDECCHI,S.BANDECCHI,168,,SUI,F,28 years-old,(1 July 1998),Right,-,-,https://images.prismic.io/fft-rg-site/aCn8ZidWJ-7kSQsJ_35604_G.png,/en-us/players/35604-s.bandecchi
41151,Daniil,GLINKA,D.GLINKA,168,408,EST,M,26 years-old,(12 May 2000),Left,-,-,https://images.prismic.io/fft-rg-site/agnttaYofJOwHTWd_20260517_PJ_GlinkaDaniil_US.PNG,/en-us/players/41151-d.glinka
21914,Despina,PAPAMICHAIL,D.PAPAMICHAIL,169,341,GRE,F,33 years-old,(9 February 1993),Right,-,-,https://images.prismic.io/fft-rg-site/agh7CqYofJOwHSy0_20260515_PJ_PapamichailDespina_US.png,/en-us/players/21914-d.papamichail
38517,Zsombor,PIROS,Z.PIROS,169,,HUN,M,26 years-old,(13 October 1999),Right,-,-,https://images.prismic.io/fft-rg-site/ZkpG6yol0Zci9RHo_20240516_PJ_PirosZsombor_US.png,/en-us/players/38517-z.piros
38928,Ugo,BLANCHET,U.BLANCHET,170,,FRA,M,27 years-old,(5 January 1999),Right,-,-,https://images.prismic.io/fft-rg-site/e9437ec1-df6d-40d8-895a-a89941a511f6_20240110_PJ_BlanchetUgo_US.png,/en-us/players/38928-u.blanchet
40776,Nuria,BRANCACCIO,N.BRANCACCIO,170,,ITA,F,26 years-old,(24 June 2000),Right,-,-,https://images.prismic.io/fft-rg-site/aghjwqYofJOwHSt__20260515_PJ_BrancaccioNuria_US.png,/en-us/players/40776-n.brancaccio
47394,Tatiana,PROZOROVA,T.PROZOROVA,171,,---,F,22 years-old,(10 October 2003),Right,-,-,https://images.prismic.io/fft-rg-site/agh8JqYofJOwHSza_20260515_PJ_ProzorovaTatiana_US.png,/en-us/players/47394-t.prozorova
42296,Timofey,SKATOV,T.SKATOV,172,,KAZ,M,25 years-old,(21 January 2001),Right,-,-,https://images.prismic.io/fft-rg-site/agh-fKYofJOwHS0F_20260515_PJ_SkatovTimofey_US.png,/en-us/players/42296-t.skatov
16659,Irina-Camelia,BEGU,I.BEGU,173,,ROU,F,35 years-old,(26 August 1990),Right,-,-,https://images.prismic.io/fft-rg-site/aghjwaYofJOwHSt-_20260515_PJ_BeguIrinaCamelia_US.png,/en-us/players/16659-i.begu
44023,Chris,RODESCH,C.RODESCH,173,,LUX,M,24 years-old,(18 July 2001),Right,-,-,https://images.prismic.io/fft-rg-site/aCnNgSdWJ-7kSQkj_44023_G.png,/en-us/players/44023-c.rodesch
49347,Federico,CINA,F.CINA,174,,ITA,M,19 years-old,(30 March 2007),Right,-,-,https://images.prismic.io/fft-rg-site/aeoousBOoF08xQFA_20260117_PJ_CinaFederico_US.png,/en-us/players/49347-f.cina
26111,Viktoriya,TOMOVA,V.TOMOVA,174,,BUL,F,31 years-old,(25 February 1995),Right,-,-,https://images.prismic.io/fft-rg-site/c5c2494d-7ad0-45f9-a273-87d35e367e50_20240305_PJ_TomovaViktoriya_US.png,/en-us/players/26111-v.tomova
34411,Borna,GOJO,B.GOJO,175,,CRO,M,28 years-old,(27 February 1998),Right,-,-,https://images.prismic.io/fft-rg-site/c3c7df9f-63fa-4011-9fed-a2cfc5111479_20240111_PJ_GojoBorna_US.png,/en-us/players/34411-b.gojo
6930,Varvara,LEPCHENKO,V.LEPCHENKO,175,417,USA,F,40 years-old,(21 May 1986),Left,-,-,https://images.prismic.io/fft-rg-site/aCwXiSdWJ-7kSUlQ_6930_G.png,/en-us/players/6930-v.lepchenko
51052,Akasha,URHOBO,A.URHOBO,176,,USA,F,19 years-old,(19 January 2007),Right,-,-,,/en-us/players/51052-a.urhobo
49153,Tiantsoa,RAKOTOMANGA RAJAONAH,T.RAKOTOMANGA RAJAONAH,177,183,FRA,F,20 years-old,(15 December 2005),Left,-,-,https://images.prismic.io/fft-rg-site/aDQh-idWJ-7kSiQT_49153_G.png,/en-us/players/49153-t.rakotomanga-rajaonah
50200,Joel,SCHWAERZLER,J.SCHWAERZLER,177,211,AUT,M,20 years-old,(27 January 2006),Left,-,-,https://images.prismic.io/fft-rg-site/agh-e6YofJOwHS0D_20260515_PJ_SchwaerzlerJoel_US.png,/en-us/players/50200-j.schwaerzler
17152,Arantxa,RUS,A.RUS,178,149,NED,F,35 years-old,(13 December 1990),Left,-,-,https://images.prismic.io/fft-rg-site/bf8841bf-b4ac-493b-b6ae-c1f6fcfdaf4a_20240305_PJ_RusArantxa_US.png,/en-us/players/17152-a.rus
37028,Alexis,GALARNEAU,A.GALARNEAU,179,,CAN,M,27 years-old,(2 March 1999),Right,-,-,https://images.prismic.io/fft-rg-site/aCn-ySdWJ-7kSQsj_37028_G.png,/en-us/players/37028-a.galarneau
31389,Xiaodi,YOU,X.YOU,179,188,CHN,F,30 years-old,(12 May 1996),Right,-,-,https://images.prismic.io/fft-rg-site/2401d4fe-ae1c-49dd-b953-f9b84ab7ef41_20200114_PJ_YouXiaodi_US.png,/en-us/players/31389-x.you
38570,Bianca,ANDREESCU,B.ANDREESCU,180,223,CAN,F,26 years-old,(16 June 2000),Right,-,-,https://images.prismic.io/fft-rg-site/e9ec33af-150e-4574-b0a4-32fbc31642db_20200120_PJ_AndreescuBianca_US.png,/en-us/players/38570-b.andreescu
47312,Luka,MIKRUT,L.MIKRUT,180,264,CRO,M,22 years-old,(16 April 2004),Right,-,-,https://images.prismic.io/fft-rg-site/55f3c467-7906-440c-a3b3-45a2b07d5b99_20220528_PJ_MikrutLuka_US.png,/en-us/players/47312-l.mikrut
40173,Guiomar,MARISTANY ZULETA DE REALES,G.MARISTANY ZULETA DE REALES,181,,ESP,F,27 years-old,(19 February 1999),Right,-,-,https://images.prismic.io/fft-rg-site/aghxA6YofJOwHSxH_20260515_PJ_MaristanyZuletaDeRealesGuiomar_US.png,/en-us/players/40173-g.maristany-zuleta-de-reales
47929,Juan Carlos,PRADO ANGELO,JC.PRADO ANGELO,181,,BOL,M,21 years-old,(6 March 2005),Right,-,-,https://images.prismic.io/fft-rg-site/b597a015-b4d7-4eef-874b-bb71c609a026_20220528_PJ_PradoAngeloJuanCarlos_US.png,/en-us/players/47929-jc.prado-angelo
44612,Gonzalo,BUENO,G.BUENO,182,,PER,M,22 years-old,(3 April 2004),Right,-,-,https://images.prismic.io/fft-rg-site/8e22d6e3-4e62-4dc0-aaa6-2c9a08558506_20210604_PJ_BuenoGonzalo_US.png,/en-us/players/44612-g.bueno
45720,Julia,RIERA,J.RIERA,182,325,ARG,F,24 years-old,(29 May 2002),Right,-,-,https://images.prismic.io/fft-rg-site/aCoUkidWJ-7kSQwh_45720_G.png,/en-us/players/45720-j.riera
13354,Roberto,BAUTISTA AGUT,R.BAUTISTA AGUT,183,,ESP,M,38 years-old,(14 April 1988),Right,-,-,https://images.prismic.io/fft-rg-site/aeoo0sBOoF08xQFb_20260118_PJ_BautistaAgutRoberto_US.png,/en-us/players/13354-r.bautista-agut
40667,Whitney,OSUIGWE,W.OSUIGWE,183,,USA,F,24 years-old,(17 April 2002),Right,-,-,https://images.prismic.io/fft-rg-site/aCni8idWJ-7kSQnc_40667_G.png,/en-us/players/40667-w.osuigwe
51314,Teodora,KOSTOVIC,T.KOSTOVIC,184,,SRB,F,19 years-old,(28 June 2007),Right,-,-,https://images.prismic.io/fft-rg-site/agxjQKYofJOwHXiB_20260517_PJ_KostovicTeodora_US.PNG,/en-us/players/51314-t.kostovic
42590,Yeonwoo,KU,Y.KU,185,,KOR,F,23 years-old,(15 March 2003),-,-,-,https://images.prismic.io/fft-rg-site/agnQU6YofJOwHTSP_20260517_PJ_KuYeonwoo_US.png,/en-us/players/42590-y.ku
28346,Storm,HUNTER,S.HUNTER,186,20,AUS,F,31 years-old,(11 August 1994),Left,-,-,https://images.prismic.io/fft-rg-site/aDQYiCdWJ-7kSiHw_28346_G.png,/en-us/players/28346-s.hunter
47220,Colton,SMITH,C.SMITH,186,,USA,M,23 years-old,(5 March 2003),Right,-,-,https://images.prismic.io/fft-rg-site/agrRcKYofJOwHULP_20260518_PJ_SmithColton_US.png,/en-us/players/47220-c.smith
36751,Remy,BERTOLA,R.BERTOLA,187,,SUI,M,27 years-old,(31 August 1998),Right,-,-,https://images.prismic.io/fft-rg-site/agmMK6YofJOwHTGh_20260517_PJ_BertolaRemy_US.png,/en-us/players/36751-r.bertola
30524,Fiona,FERRO,F.FERRO,188,,FRA,F,29 years-old,(12 March 1997),Right,-,-,https://images.prismic.io/fft-rg-site/aCn36idWJ-7kSQrX_30524_G.png,/en-us/players/30524-f.ferro
31184,Elias,YMER,E.YMER,188,,SWE,M,30 years-old,(10 April 1996),Right,-,-,https://images.prismic.io/fft-rg-site/c2bbfe13-4a57-44bd-9779-1b1e794abb7b_20220309_PJ_YmerElias_US.png,/en-us/players/31184-e.ymer
40759,Joanna,GARLAND,J.GARLAND,189,,TPE,F,24 years-old,(16 July 2001),Right,-,-,https://images.prismic.io/fft-rg-site/agh-haYofJOwHS0O_20260516_PJ_GarlandJoanna_US.png,/en-us/players/40759-j.garland
40451,Clement,TABUR,C.TABUR,189,,FRA,M,26 years-old,(24 January 2000),Right,-,-,https://images.prismic.io/fft-rg-site/ZkrwSSol0Zci9Rem_40451_G.png,/en-us/players/40451-c.tabur
49550,Gianluca,CADENASSO,G.CADENASSO,190,185,ITA,M,21 years-old,(29 September 2004),Right,-,-,https://images.prismic.io/fft-rg-site/agm5XaYofJOwHTI0_20260517_PJ_CadenassoGianluca_US.png,/en-us/players/49550-g.cadenasso
30798,Jessika,PONCHET,J.PONCHET,190,205,FRA,F,29 years-old,(26 September 1996),Right,-,-,https://images.prismic.io/fft-rg-site/agh7nKYofJOwHSy6_20260515_PJ_PonchetJessika_US.png,/en-us/players/30798-j.ponchet
44313,Julia,AVDEEVA,J.AVDEEVA,191,,---,F,24 years-old,(6 July 2002),Right,-,-,https://images.prismic.io/fft-rg-site/ZksCECol0Zci9Rk__44313_J.Avdeeva.png,/en-us/players/44313-j.avdeeva
43781,Carole,MONNET,C.MONNET,192,203,FRA,F,24 years-old,(1 December 2001),Right,-,-,https://images.prismic.io/fft-rg-site/agiPLaYofJOwHS2a_20260516_PJ_MonnetCarole_US.png,/en-us/players/43781-c.monnet
38708,Ye-Xin,MA,YX.MA,193,,CHN,F,27 years-old,(10 June 1999),Right,-,-,https://images.prismic.io/fft-rg-site/Zkr0gCol0Zci9RgP_Ye-XinMa.png,/en-us/players/38708-yx.ma
47465,Celine,NAEF,C.NAEF,194,431,SUI,F,21 years-old,(25 June 2005),Right,-,-,https://images.prismic.io/fft-rg-site/agh-jKYofJOwHS0U_20260516_PJ_NaefCeline_US.png,/en-us/players/47465-c.naef
24584,Marco,CECCHINATO,M.CECCHINATO,195,,ITA,M,33 years-old,(30 September 1992),Right,-,-,https://images.prismic.io/fft-rg-site/aghjw6YofJOwHSuA_20260515_PJ_CecchinatoMarco_US.png,/en-us/players/24584-m.cecchinato
45658,Robin,MONTGOMERY,R.MONTGOMERY,195,,USA,F,21 years-old,(5 September 2004),Left,-,-,https://images.prismic.io/fft-rg-site/df520baa-e6d7-42b1-937e-2fa8e1369efe_20240305_PJ_MontgomeryRobin_US.png,/en-us/players/45658-r.montgomery
44144,Jerome,KYM,J.KYM,196,,SUI,M,23 years-old,(12 February 2003),Right,-,-,https://images.prismic.io/fft-rg-site/agh-i6YofJOwHS0T_20260516_PJ_KymJerome_US.png,/en-us/players/44144-j.kym
47414,Kayla,CROSS,K.CROSS,197,146,CAN,F,21 years-old,(21 March 2005),Left,-,-,https://images.prismic.io/fft-rg-site/agm54KYofJOwHTI2_20260517_PJ_CrossKayla_US.png,/en-us/players/47414-k.cross
34330,Juan Pablo,FICOVICH,JP.FICOVICH,197,,ARG,M,29 years-old,(24 January 1997),Right,-,-,https://images.prismic.io/fft-rg-site/aCn60SdWJ-7kSQr9_34330_G.png,/en-us/players/34330-jp.ficovich
35177,Vitaliy,SACHKO,V.SACHKO,198,182,UKR,M,28 years-old,(14 July 1997),Right,-,-,https://images.prismic.io/fft-rg-site/Zkpt_Col0Zci9RMm_20240518_PJ_SachkoVitaliy_US.png,/en-us/players/35177-v.sachko
33667,Gabriela,KNUTSON,G.KNUTSON,199,273,CZE,F,29 years-old,(21 April 1997),Right,-,-,https://images.prismic.io/fft-rg-site/aCn6SCdWJ-7kSQr3_33667_G.png,/en-us/players/33667-g.knutson
42442,Harold,MAYOT,H.MAYOT,199,498,FRA,M,24 years-old,(4 February 2002),Right,-,-,https://images.prismic.io/fft-rg-site/aCoPTydWJ-7kSQvf_42442_G.png,/en-us/players/42442-h.mayot
31398,Harmony,TAN,H.TAN,200,,FRA,F,28 years-old,(11 September 1997),Right,-,-,https://images.prismic.io/fft-rg-site/ZknKUyol0Zci9Q75_20240516_PJ_TanHarmony_US.png,/en-us/players/31398-h.tan
37517,Genaro Alberto,OLIVIERI,GA.OLIVIERI,201,,ARG,M,27 years-old,(4 August 1998),Right,-,-,https://images.prismic.io/fft-rg-site/ZkpuQyol0Zci9RMr_20240518_PJ_OllivieriGenraoAlberto_US.png,/en-us/players/37517-ga.olivieri
51087,Elizara,YANEVA,E.YANEVA,201,,BUL,F,19 years-old,(21 March 2007),-,-,-,https://images.prismic.io/fft-rg-site/agh-iKYofJOwHS0R_20260516_PJ_JanewaElisara_US.png,/en-us/players/51087-e.yaneva
42371,Harry,WENDELKEN,H.WENDELKEN,202,259,GBR,M,24 years-old,(18 December 2001),Right,-,-,https://images.prismic.io/fft-rg-site/aftHUcBOoF08xrWT_20190602_PJ_WendelkenHarry_US.png,/en-us/players/42371-h.wendelken
51095,Carol Young Suh,LEE,CYS.LEE,203,259,USA,F,24 years-old,(21 December 2001),Right,-,-,https://images.prismic.io/fft-rg-site/agmMjqYofJOwHTGi_20260517_PJ_LeeCarolYoungSuh_US.PNG,/en-us/players/51095-cys.lee
38603,Mai,HONTAMA,M.HONTAMA,204,,JPN,F,26 years-old,(30 August 1999),Right,-,-,https://images.prismic.io/fft-rg-site/agio1qYofJOwHS4a_20260516_PJ_HontamaMai_US.png,/en-us/players/38603-m.hontama
17690,Bernard,TOMIC,B.TOMIC,204,,AUS,M,33 years-old,(21 October 1992),Right,-,-,https://images.prismic.io/fft-rg-site/aCnjmydWJ-7kSQne_17690_G.png,/en-us/players/17690-b.tomic
41006,Clement,CHIDEKH,C.CHIDEKH,205,222,FRA,M,25 years-old,(13 June 2001),Right,-,-,https://images.prismic.io/fft-rg-site/agiPMqYofJOwHS2f_20260516_PJ_ChidekhClement_US.png,/en-us/players/41006-c.chidekh
31313,Greet,MINNEN,G.MINNEN,205,,BEL,F,28 years-old,(14 August 1997),Right,-,-,https://images.prismic.io/fft-rg-site/ZkpcUyol0Zci9RJT_20240516_PJ_MinnenGreet_US.png,/en-us/players/31313-g.minnen
38420,Yu Hsiou,HSU,YH.HSU,206,200,TPE,M,27 years-old,(2 April 1999),Right,-,-,https://images.prismic.io/fft-rg-site/aftEq8BOoF08xrPD_20250517_PJ_HsuYuHsiou_US.png,/en-us/players/38420-yh.hsu
47434,Elena,PRIDANKINA,E.PRIDANKINA,206,76,---,F,20 years-old,(30 August 2005),Right,-,-,https://images.prismic.io/fft-rg-site/aCoX9idWJ-7kSQxi_47434_G.png,/en-us/players/47434-e.pridankina
47174,James,MCCABE,J.MCCABE,207,370,AUS,M,23 years-old,(5 July 2003),Right,-,-,https://images.prismic.io/fft-rg-site/aeoowsBOoF08xQFJ_20260117_PJ_MccabeJames_US.png,/en-us/players/47174-j.mccabe
17343,Mona,BARTHEL,M.BARTHEL,208,,GER,F,36 years-old,(11 July 1990),Right,-,-,https://images.prismic.io/fft-rg-site/aghjwKYofJOwHSt9_20260515_PJ_BarthelMona_US.png,/en-us/players/17343-m.barthel
51129,Matej,DODIG,M.DODIG,208,,CRO,M,20 years-old,(19 July 2005),Right,-,-,https://images.prismic.io/fft-rg-site/agyJl6YofJOwHYoC_20260519_PJ_DodigMatej_US.png,/en-us/players/51129-m.dodig
24530,Liam,BROADY,L.BROADY,209,,GBR,M,32 years-old,(4 January 1994),Left,-,-,https://images.prismic.io/fft-rg-site/aftGsMBOoF08xrU3_20220517_PJ_BroadyLiam_US.png,/en-us/players/24530-l.broady
47417,Lucie,HAVLICKOVA,L.HAVLICKOVA,209,124,CZE,F,21 years-old,(13 March 2005),Right,-,-,https://images.prismic.io/fft-rg-site/agipIqYofJOwHS4g_20260516_PJ_Havli%CC%81ckovaLucie_US.png,/en-us/players/47417-l.havlickova
47213,Gilles Arnaud,BAILLY,GA.BAILLY,210,,BEL,M,20 years-old,(19 September 2005),Right,-,-,https://images.prismic.io/fft-rg-site/agm4_qYofJOwHTIz_20260517_PJ_BaillyGillesArnaud_US.png,/en-us/players/47213-ga.bailly
37072,Federico Agustin,GOMEZ,FA.GOMEZ,212,187,ARG,M,29 years-old,(26 November 1996),Right,-,-,https://images.prismic.io/fft-rg-site/aCn_CydWJ-7kSQsk_37072_G.png,/en-us/players/37072-fa.gomez
38440,Rio,NOGUCHI,R.NOGUCHI,213,365,JPN,M,27 years-old,(28 December 1998),Right,-,-,https://images.prismic.io/fft-rg-site/agnPDqYofJOwHTR3_20260517_PJ_NoguchiRio_US.png,/en-us/players/38440-r.noguchi
53021,Moise,KOUAME,M.KOUAME,215,,FRA,M,17 years-old,(6 March 2009),Right,-,-,https://images.prismic.io/fft-rg-site/ahfeirK9tuLqENTt_20260526_PJ_KouameMoise_US.png,/en-us/players/53021-m.kouame
33271,Iryna,SHYMANOVICH,I.SHYMANOVICH,215,75,---,F,29 years-old,(30 June 1997),Right,-,-,https://images.prismic.io/fft-rg-site/Zkpttiol0Zci9RMj_20240518_PJ_ShymanovichIryna_US.png,/en-us/players/33271-i.shymanovich
48353,Tom,GENTZSCH,T.GENTZSCH,216,,GER,M,22 years-old,(5 September 2003),Right,-,-,https://images.prismic.io/fft-rg-site/ag13wKYofJOwHaf__20260519_PJ_GentzschTom_US.png,/en-us/players/48353-t.gentzsch
18011,Ekaterine,GORGODZE,E.GORGODZE,217,95,GEO,F,34 years-old,(3 December 1991),Left,-,-,https://images.prismic.io/fft-rg-site/agmL66YofJOwHTGf_20260517_PJ_GorgodzeEkaterine_US.png,/en-us/players/18011-e.gorgodze
41468,Luka,PAVLOVIC,L.PAVLOVIC,217,376,FRA,M,26 years-old,(30 March 2000),Right,-,-,https://images.prismic.io/fft-rg-site/aCr9cSdWJ-7kSR_I_41468_G.png,/en-us/players/41468-l.pavlovic
47498,Cadence,BRACE,C.BRACE,218,,CAN,F,21 years-old,(25 February 2005),Right,-,-,https://images.prismic.io/fft-rg-site/agntA6YofJOwHTWa_20260517_PJ_BraceCadence_US.png,/en-us/players/47498-c.brace
44044,Felix,GILL,F.GILL,220,,GBR,M,24 years-old,(1 June 2002),Left,-,-,https://images.prismic.io/fft-rg-site/agwyp6YofJOwHW7I_20260519_PJ_GillFelix_US.png,/en-us/players/44044-f.gill
33675,Viktoria,HRUNCAKOVA,V.HRUNCAKOVA,220,111,SVK,F,28 years-old,(11 May 1998),Right,-,-,https://images.prismic.io/fft-rg-site/aghwp6YofJOwHSw__20260515_PJ_HruncakovaViktoria_US.png,/en-us/players/33675-v.hruncakova
24244,Anna-Lena,FRIEDSAM,AL.FRIEDSAM,221,271,GER,F,32 years-old,(1 February 1994),Right,-,-,https://images.prismic.io/fft-rg-site/aCnyUCdWJ-7kSQps_24244_G.png,/en-us/players/24244-al.friedsam
26226,Kimmer,COPPEJANS,K.COPPEJANS,222,,BEL,M,32 years-old,(7 February 1994),Right,-,-,https://images.prismic.io/fft-rg-site/agh-g6YofJOwHS0M_20260516_PJ_CoppejansKimmer_US.png,/en-us/players/26226-k.coppejans
